# Gene Family	5492_S3_Abundance-CPM	5501_S5_Abundance-CPM
UniRef90_A0A031JVM4	0.450379	1.10487
UniRef90_A0A031JVM7	0.695915	1.69397
UniRef90_A0A031JVN1	0.343926	1.33726
UniRef90_A0A031JVP7	0.882053	1.86555
UniRef90_A0A031JVQ1	0.776976	2.28243
UniRef90_A0A031JVQ5	0	2.18439
UniRef90_A0A031JVQ9	0.619987	1.35319
UniRef90_A0A031JVU8	0.502156	0.989054
UniRef90_A0A031JVX4	0.731304	1.69925
UniRef90_A0A031JW15	0.29672	1.71112
UniRef90_A0A031JW19	0.971642	1.34308
UniRef90_A0A031JW22	0.549262	1.76185
UniRef90_A0A031JW27	0.548719	1.63876
UniRef90_A0A031JW60	0.824185	1.30358
UniRef90_A0A031JX76	0.679563	2.50274
UniRef90_A0A031JX86	0.528073	1.67537
UniRef90_A0A031JX97	0.886174	1.885
UniRef90_A0A031JXA2	0.524056	1.86274
UniRef90_A0A031JXB2	0.759225	0.934399
UniRef90_A0A031JXE2	0.462249	0.932123
UniRef90_A0A031K0X8	1.62482	2.29444
UniRef90_A0A031K556	0.749129	1.69482
UniRef90_A0A031K6Z5	1.63732	3.12878
UniRef90_A0A059KG06	1.21013	0
UniRef90_A0A059KJG3	1.52807	0
UniRef90_A0A059KJW4	4.10169	0
UniRef90_A0A059KKC1	1.77514	0
UniRef90_A0A059KKG2	2.73143	0
UniRef90_A0A059KL96	2.17614	0
UniRef90_A0A059KLF3	2.40799	0
UniRef90_A0A059KLX7	2.448	0
UniRef90_A0A059KM60	1.88997	0
UniRef90_A0A059KPI4	3.37681	0
UniRef90_A0A059KPV2	2.08561	0
UniRef90_A0A059KRG0	2.25707	0
UniRef90_A0A059KS65	1.42438	0
UniRef90_A0A059X793	131.628	86.4556
UniRef90_A0A060NIB6	0.474701	0
UniRef90_A0A061LXK2	0	1.14583
UniRef90_A0A062F5K0	106.937	50.4022
UniRef90_A0A063B3M2	1.94639	0
UniRef90_A0A063B705	1.95644	0
UniRef90_A0A063B7T0	2.49051	0
UniRef90_A0A063B7T4	2.69745	0
UniRef90_A0A063BBE4	4.47825	0
UniRef90_A0A063BC93	3.58669	0
UniRef90_A0A063BDC9	1.67591	0
UniRef90_A0A063BE64	0	1.31787
UniRef90_A0A063BEL7	1.84362	0
UniRef90_A0A063BET8	4.0556	5.15019
UniRef90_A0A063BF44	0	3.56387
UniRef90_A0A063BFE7	0	0.93352
UniRef90_A0A063BGW3	4.98981	0
UniRef90_A0A063BHM4	0.811624	0
UniRef90_A0A063U0A6	0.4043	0
UniRef90_A0A063ULL3	0.950438	1.95651
UniRef90_A0A066PLB6	2.98066	1.68878
UniRef90_A0A066T781	1.14114	0
UniRef90_A0A068NBG4	0.625521	0
UniRef90_A0A068NFK9	1.14993	0
UniRef90_A0A069B5X0	8.8371	18.0696
UniRef90_A0A069BF16	5.18288	1.96707
UniRef90_A0A069I1B2	0.577788	1.37708
UniRef90_A0A069I1K2	0.846003	0.701147
UniRef90_A0A069I1N0	0	0.836767
UniRef90_A0A069I1X9	0	1.08511
UniRef90_A0A069I2P5	0	1.74233
UniRef90_A0A069I349	0.831143	1.7238
UniRef90_A0A069I361	0.905802	1.36393
UniRef90_A0A069I3I6	0.56566	1.17282
UniRef90_A0A069I3K1	1.4211	2.73895
UniRef90_A0A069I3Q6	0	1.27075
UniRef90_A0A069I4F1	0.561731	0
UniRef90_A0A069I548	0.588316	0
UniRef90_A0A069I554	0.44405	0.860556
UniRef90_A0A069I569	0	0.515334
UniRef90_A0A069I5P4	0	0.635843
UniRef90_A0A069I5Y2	0.822437	0.936666
UniRef90_A0A069I604	2.26987	4.44102
UniRef90_A0A069I6J5	9.95198	0.937868
UniRef90_A0A069I783	2.30433	3.09931
UniRef90_A0A069I7M9	0	0.78695
UniRef90_A0A069I7U3	0.679725	1.02064
UniRef90_A0A069I826	0	0.979272
UniRef90_A0A069I838	0.776294	1.29829
UniRef90_A0A069I841	0.928479	0
UniRef90_A0A069I873	0.640713	0.703514
UniRef90_A0A069I8K9	0.387935	0.990693
UniRef90_A0A069I904	0.644979	1.55439
UniRef90_A0A069I948	0	0.602876
UniRef90_A0A069I964	0.473934	1.0649
UniRef90_A0A069I9D2	0	2.4885
UniRef90_A0A069I9K5	1.41598	1.30316
UniRef90_A0A069I9R3	0	1.72812
UniRef90_A0A069IA21	0.741268	1.21369
UniRef90_A0A069IAE7	1.44403	2.45458
UniRef90_A0A069IAF2	0.705627	1.18348
UniRef90_A0A069IAP6	1.61123	2.37223
UniRef90_A0A069IAW2	1.05774	1.94085
UniRef90_A0A069IB54	0.618092	1.38392
UniRef90_A0A069IB90	1.01111	0
UniRef90_A0A069IBJ1	0.477504	1.16254
UniRef90_A0A069IBV3	0	1.11975
UniRef90_A0A069IC00	0	1.22632
UniRef90_A0A069IC29	0.773591	1.1575
UniRef90_A0A069IC49	0	1.37736
UniRef90_A0A069ID40	0	1.41432
UniRef90_A0A069ID95	1.61913	1.6798
UniRef90_A0A069IDE8	1.43144	2.23457
UniRef90_A0A069IDH5	0	1.2159
UniRef90_A0A069IDN5	1.00865	2.03293
UniRef90_A0A069IE20	1.32435	1.14353
UniRef90_A0A069IFD1	0	1.66087
UniRef90_A0A069IFK1	0	0.857192
UniRef90_A0A069IFP2	0.819007	1.65171
UniRef90_A0A069IG17	2.37512	3.52593
UniRef90_A0A069IG64	0.324766	0
UniRef90_A0A069IGH5	0	1.30685
UniRef90_A0A069IGJ6	0	1.29418
UniRef90_A0A069IGP8	0.498448	0.710316
UniRef90_A0A069IGQ3	0	0.942563
UniRef90_A0A069IGS0	0	0.57153
UniRef90_A0A069IGT1	6.50022	0
UniRef90_A0A069IGX9	0.481316	0.748485
UniRef90_A0A069IH28	5.21081	10.9549
UniRef90_A0A069IHE1	0	0.959909
UniRef90_A0A069IHG9	1.2937	2.05779
UniRef90_A0A069IHS6	0	0.671788
